"user_id","time","net"
1,"2023-01-25 07:18:03",3651
2,"2023-01-25 07:18:03",4570
1,"2023-01-25 07:28:03",5632
2,"2023-01-25 07:28:03",7748
1,"2023-01-25 07:38:03",3778
2,"2023-01-25 07:38:03",2440
1,"2023-01-25 07:48:03",150
2,"2023-01-25 07:48:03",592
1,"2023-01-25 07:58:03",1275
2,"2023-01-25 07:58:03",7262
1,"2023-01-25 08:08:03",4214
2,"2023-01-25 08:08:03",2866
1,"2023-01-25 08:18:03",2639
2,"2023-01-25 08:18:03",5156
1,"2023-01-25 08:28:03",534
2,"2023-01-25 08:28:03",9997
1,"2023-01-25 08:38:03",8610
2,"2023-01-25 08:38:03",4695
1,"2023-01-25 08:48:03",6484
2,"2023-01-25 08:48:03",6203
1,"2023-01-25 08:58:03",977
2,"2023-01-25 08:58:03",8067
1,"2023-01-25 09:08:03",1458
2,"2023-01-25 09:08:03",644
1,"2023-01-25 09:18:03",8621
2,"2023-01-25 09:18:03",5905
1,"2023-01-25 09:28:03",2845
2,"2023-01-25 09:28:03",7945
1,"2023-01-25 09:38:03",5424
2,"2023-01-25 09:38:03",5081
1,"2023-01-25 09:48:03",6184
2,"2023-01-25 09:48:03",3517
1,"2023-01-25 09:58:03",3008
2,"2023-01-25 09:58:03",3418
1,"2023-01-25 10:08:03",251
2,"2023-01-25 10:08:03",8994
1,"2023-01-25 10:18:03",123
2,"2023-01-25 10:18:03",8979
1,"2023-01-25 10:28:03",9640
2,"2023-01-25 10:28:03",1906
1,"2023-01-25 10:38:03",6764
2,"2023-01-25 10:38:03",9689
1,"2023-01-25 10:48:03",3979
2,"2023-01-25 10:48:03",6591
1,"2023-01-25 10:58:03",7121
2,"2023-01-25 10:58:03",4976
1,"2023-01-25 11:08:03",5888
2,"2023-01-25 11:08:03",5762
1,"2023-01-25 11:18:03",4925
2,"2023-01-25 11:18:03",707
1,"2023-01-25 11:28:03",9750
2,"2023-01-25 11:28:03",2355
1,"2023-01-25 11:38:03",5843
2,"2023-01-25 11:38:03",5359
1,"2023-01-25 11:48:03",3
2,"2023-01-25 11:48:03",4476
1,"2023-01-25 11:58:03",1451
2,"2023-01-25 11:58:03",9722
1,"2023-01-25 12:08:03",8266
2,"2023-01-25 12:08:03",4744
1,"2023-01-25 12:18:03",5865
2,"2023-01-25 12:18:03",1028
1,"2023-01-25 12:28:03",9017
2,"2023-01-25 12:28:03",7378
1,"2023-01-25 12:38:03",7607
2,"2023-01-25 12:38:03",3954
1,"2023-01-25 12:48:03",248
2,"2023-01-25 12:48:03",603
1,"2023-01-25 12:58:03",456
2,"2023-01-25 12:58:03",7377
1,"2023-01-26 06:08:03",8948
2,"2023-01-26 06:08:03",2442
1,"2023-01-26 06:18:03",4582
2,"2023-01-26 06:18:03",2746
1,"2023-01-26 06:28:03",3634
2,"2023-01-26 06:28:03",5750
1,"2023-01-26 06:38:03",2864
2,"2023-01-26 06:38:03",9475
1,"2023-01-26 06:48:03",8688
2,"2023-01-26 06:48:03",7415
1,"2023-01-26 06:58:03",8087
2,"2023-01-26 06:58:03",2037
1,"2023-01-26 07:08:03",8154
2,"2023-01-26 07:08:03",9733
1,"2023-01-26 07:18:03",8876
2,"2023-01-26 07:18:03",8231
1,"2023-01-26 07:28:03",1019
2,"2023-01-26 07:28:03",4529
1,"2023-01-26 07:38:03",4024
2,"2023-01-26 07:38:03",1649
1,"2023-01-26 07:48:03",9704
2,"2023-01-26 07:48:03",1831
1,"2023-01-26 07:58:03",5645
2,"2023-01-26 07:58:03",6273
1,"2023-01-26 08:08:03",7502
2,"2023-01-26 08:08:03",300
1,"2023-01-26 08:18:03",9423
2,"2023-01-26 08:18:03",8063
1,"2023-01-26 08:28:03",6259
2,"2023-01-26 08:28:03",5028
1,"2023-01-26 08:38:03",7698
2,"2023-01-26 08:38:03",9438
1,"2023-01-26 08:48:03",1081
2,"2023-01-26 08:48:03",4549
1,"2023-01-26 08:58:03",2335
2,"2023-01-26 08:58:03",7776
1,"2023-01-26 09:08:03",8502
2,"2023-01-26 09:08:03",6865
1,"2023-01-26 09:18:03",4185
2,"2023-01-26 09:18:03",8916
1,"2023-01-26 09:28:03",3457
2,"2023-01-26 09:28:03",344
1,"2023-01-26 09:38:03",6435
2,"2023-01-26 09:38:03",1203
1,"2023-01-26 09:48:03",6225
2,"2023-01-26 09:48:03",3676
1,"2023-01-26 09:58:03",723
2,"2023-01-26 09:58:03",400
1,"2023-01-26 10:08:03",4814
2,"2023-01-26 10:08:03",7487
1,"2023-01-26 10:18:03",1569
2,"2023-01-26 10:18:03",9616
1,"2023-01-26 10:28:03",2297
2,"2023-01-26 10:28:03",7895
1,"2023-01-26 10:38:03",4180
2,"2023-01-26 10:38:03",7347
1,"2023-01-26 10:48:03",4618
2,"2023-01-26 10:48:03",5188
1,"2023-01-26 10:58:03",7717
2,"2023-01-26 10:58:03",772
1,"2023-01-26 11:08:03",4237
2,"2023-01-26 11:08:03",117
1,"2023-01-26 11:18:03",6340
2,"2023-01-26 11:18:03",8735
1,"2023-01-26 11:28:03",610
2,"2023-01-26 11:28:03",2008
1,"2023-01-26 11:38:03",8368
2,"2023-01-26 11:38:03",434
1,"2023-01-26 11:48:03",4761
2,"2023-01-26 11:48:03",9431
1,"2023-01-26 11:58:03",2442
2,"2023-01-26 11:58:03",1158
1,"2023-01-26 12:08:03",5133
2,"2023-01-26 12:08:03",6120
1,"2023-01-26 12:18:03",4347
2,"2023-01-26 12:18:03",376
1,"2023-01-26 12:28:03",3216
2,"2023-01-26 12:28:03",1695
1,"2023-01-26 12:38:03",9438
2,"2023-01-26 12:38:03",5402
1,"2023-01-26 12:48:03",399
2,"2023-01-26 12:48:03",3044
1,"2023-01-26 12:58:03",4780
2,"2023-01-26 12:58:03",1053
1,"2023-01-27 06:08:03",8871
2,"2023-01-27 06:08:03",1479
1,"2023-01-27 06:18:03",7796
2,"2023-01-27 06:18:03",5730
1,"2023-01-27 06:28:03",9587
2,"2023-01-27 06:28:03",6114
1,"2023-01-27 06:38:03",6063
2,"2023-01-27 06:38:03",1836
1,"2023-01-27 06:48:03",1998
2,"2023-01-27 06:48:03",7894
1,"2023-01-27 06:58:03",6535
2,"2023-01-27 06:58:03",5588
1,"2023-01-27 07:08:03",4015
2,"2023-01-27 07:08:03",8713
1,"2023-01-27 07:18:03",5752
2,"2023-01-27 07:18:03",9558
1,"2023-01-27 07:28:03",7979
2,"2023-01-27 07:28:03",9952
1,"2023-01-27 07:38:03",4608
2,"2023-01-27 07:38:03",6747
1,"2023-01-27 07:48:03",7323
2,"2023-01-27 07:48:03",3037
1,"2023-01-27 07:58:03",9868
2,"2023-01-27 07:58:03",9608
1,"2023-01-27 08:08:03",714
2,"2023-01-27 08:08:03",6547
1,"2023-01-27 08:18:03",4533
2,"2023-01-27 08:18:03",4815
1,"2023-01-27 08:28:03",9364
2,"2023-01-27 08:28:03",4279
1,"2023-01-27 08:38:03",3130
2,"2023-01-27 08:38:03",6302
1,"2023-01-27 08:48:03",7941
2,"2023-01-27 08:48:03",613
1,"2023-01-27 08:58:03",6912
2,"2023-01-27 08:58:03",1756
1,"2023-01-27 09:08:03",7852
2,"2023-01-27 09:08:03",5324
1,"2023-01-27 09:18:03",742
2,"2023-01-27 09:18:03",1600
1,"2023-01-27 09:28:03",7529
2,"2023-01-27 09:28:03",5805
1,"2023-01-27 09:38:03",4357
2,"2023-01-27 09:38:03",257
1,"2023-01-27 09:48:03",1501
2,"2023-01-27 09:48:03",8972
1,"2023-01-27 09:58:03",1748
2,"2023-01-27 09:58:03",9707
1,"2023-01-27 10:08:03",4228
2,"2023-01-27 10:08:03",9756
1,"2023-01-27 10:18:03",5945
2,"2023-01-27 10:18:03",3317
1,"2023-01-27 10:28:03",1060
2,"2023-01-27 10:28:03",5212
1,"2023-01-27 10:38:03",2672
2,"2023-01-27 10:38:03",8565
1,"2023-01-27 10:48:03",560
2,"2023-01-27 10:48:03",1589
1,"2023-01-27 10:58:03",9841
2,"2023-01-27 10:58:03",8635
1,"2023-01-27 11:08:03",4738
2,"2023-01-27 11:08:03",2348
1,"2023-01-27 11:18:03",2430
2,"2023-01-27 11:18:03",2710
1,"2023-01-27 11:28:03",1349
2,"2023-01-27 11:28:03",8354
1,"2023-01-27 11:38:03",8444
2,"2023-01-27 11:38:03",8169
1,"2023-01-27 11:48:03",3365
2,"2023-01-27 11:48:03",7189
1,"2023-01-27 11:58:03",9406
2,"2023-01-27 11:58:03",4266
1,"2023-01-27 12:08:03",9846
2,"2023-01-27 12:08:03",5596
1,"2023-01-27 12:18:03",8430
2,"2023-01-27 12:18:03",2253
1,"2023-01-27 12:28:03",6975
2,"2023-01-27 12:28:03",6326
1,"2023-01-27 12:38:03",7357
2,"2023-01-27 12:38:03",4862
1,"2023-01-27 12:48:03",545
2,"2023-01-27 12:48:03",5455
1,"2023-01-27 12:58:03",9781
2,"2023-01-27 12:58:03",5645
1,"2023-01-28 06:08:03",4415
2,"2023-01-28 06:08:03",1740
1,"2023-01-28 06:18:03",2062
2,"2023-01-28 06:18:03",3969
1,"2023-01-28 06:28:03",6048
2,"2023-01-28 06:28:03",5628
1,"2023-01-28 06:38:03",5737
2,"2023-01-28 06:38:03",7623
1,"2023-01-28 06:48:03",2220
2,"2023-01-28 06:48:03",7096
1,"2023-01-28 06:58:03",3862
2,"2023-01-28 06:58:03",123
1,"2023-01-28 07:08:03",9613
2,"2023-01-28 07:08:03",9957
1,"2023-01-28 07:18:03",8711
2,"2023-01-28 07:18:03",1274
1,"2023-01-28 07:28:03",9148
2,"2023-01-28 07:28:03",1377
1,"2023-01-28 07:38:03",5959
2,"2023-01-28 07:38:03",2548
1,"2023-01-28 07:48:03",2743
2,"2023-01-28 07:48:03",9694
1,"2023-01-28 07:58:03",3095
2,"2023-01-28 07:58:03",968
1,"2023-01-28 08:08:03",9965
2,"2023-01-28 08:08:03",4008
1,"2023-01-28 08:18:03",5330
2,"2023-01-28 08:18:03",2153
1,"2023-01-28 08:28:03",1787
2,"2023-01-28 08:28:03",8719
1,"2023-01-28 08:38:03",8778
2,"2023-01-28 08:38:03",5848
1,"2023-01-28 08:48:03",4467
2,"2023-01-28 08:48:03",3894
1,"2023-01-28 08:58:03",5049
2,"2023-01-28 08:58:03",5835
1,"2023-01-28 09:08:03",1427
2,"2023-01-28 09:08:03",8232
1,"2023-01-28 09:18:03",7539
2,"2023-01-28 09:18:03",3754
1,"2023-01-28 09:28:03",2941
2,"2023-01-28 09:28:03",4718
1,"2023-01-28 09:38:03",7840
2,"2023-01-28 09:38:03",4457
1,"2023-01-28 09:48:03",4247
2,"2023-01-28 09:48:03",978
1,"2023-01-28 09:58:03",7442
2,"2023-01-28 09:58:03",4846
1,"2023-01-28 10:08:03",9518
2,"2023-01-28 10:08:03",3282
1,"2023-01-28 10:18:03",267
2,"2023-01-28 10:18:03",1528
1,"2023-01-28 10:28:03",671
2,"2023-01-28 10:28:03",5872
1,"2023-01-28 10:38:03",5652
2,"2023-01-28 10:38:03",8207
1,"2023-01-28 10:48:03",7703
2,"2023-01-28 10:48:03",4735
1,"2023-01-28 10:58:03",1897
2,"2023-01-28 10:58:03",6166
1,"2023-01-28 11:08:03",4571
2,"2023-01-28 11:08:03",182
1,"2023-01-28 11:18:03",126
2,"2023-01-28 11:18:03",2241
1,"2023-01-28 11:28:03",2206
2,"2023-01-28 11:28:03",8185
1,"2023-01-28 11:38:03",9678
2,"2023-01-28 11:38:03",3738
1,"2023-01-28 11:48:03",500
2,"2023-01-28 11:48:03",3150
1,"2023-01-28 11:58:03",3722
2,"2023-01-28 11:58:03",4970
1,"2023-01-28 12:08:03",8773
2,"2023-01-28 12:08:03",101
1,"2023-01-28 12:18:03",2697
2,"2023-01-28 12:18:03",610
1,"2023-01-28 12:28:03",1164
2,"2023-01-28 12:28:03",6706
1,"2023-01-28 12:38:03",93
2,"2023-01-28 12:38:03",7227
1,"2023-01-28 12:48:03",1954
2,"2023-01-28 12:48:03",4842
1,"2023-01-28 12:58:03",4038
2,"2023-01-28 12:58:03",8980
1,"2023-01-29 06:08:03",8607
2,"2023-01-29 06:08:03",5900
1,"2023-01-29 06:18:03",8392
2,"2023-01-29 06:18:03",9327
1,"2023-01-29 06:28:03",9357
2,"2023-01-29 06:28:03",2341
1,"2023-01-29 06:38:03",7923
2,"2023-01-29 06:38:03",1150
1,"2023-01-29 06:48:03",9287
2,"2023-01-29 06:48:03",4446
1,"2023-01-29 06:58:03",2501
2,"2023-01-29 06:58:03",2334
1,"2023-01-29 07:08:03",4088
2,"2023-01-29 07:08:03",3025
1,"2023-01-29 07:18:03",4320
2,"2023-01-29 07:18:03",6177
1,"2023-01-29 07:28:03",3021
2,"2023-01-29 07:28:03",8527
1,"2023-01-29 07:38:03",6095
2,"2023-01-29 07:38:03",6368
1,"2023-01-29 07:48:03",5038
2,"2023-01-29 07:48:03",5928
1,"2023-01-29 07:58:03",2944
2,"2023-01-29 07:58:03",1520
1,"2023-01-29 08:08:03",1253
2,"2023-01-29 08:08:03",9867
1,"2023-01-29 08:18:03",1818
2,"2023-01-29 08:18:03",6178
1,"2023-01-29 08:28:03",2782
2,"2023-01-29 08:28:03",7534
1,"2023-01-29 08:38:03",327
2,"2023-01-29 08:38:03",6092
1,"2023-01-29 08:48:03",1503
2,"2023-01-29 08:48:03",9521
1,"2023-01-29 08:58:03",4246
2,"2023-01-29 08:58:03",8768
1,"2023-01-29 09:08:03",186
2,"2023-01-29 09:08:03",2551
1,"2023-01-29 09:18:03",1165
2,"2023-01-29 09:18:03",4596
1,"2023-01-29 09:28:03",6617
2,"2023-01-29 09:28:03",2596
1,"2023-01-29 09:38:03",3703
2,"2023-01-29 09:38:03",8497
1,"2023-01-29 09:48:03",4191
2,"2023-01-29 09:48:03",2657
1,"2023-01-29 09:58:03",7608
2,"2023-01-29 09:58:03",5939
1,"2023-01-29 10:08:03",160
2,"2023-01-29 10:08:03",7271
1,"2023-01-29 10:18:03",961
2,"2023-01-29 10:18:03",1955
1,"2023-01-29 10:28:03",6487
2,"2023-01-29 10:28:03",2556
1,"2023-01-29 10:38:03",5759
2,"2023-01-29 10:38:03",5180
1,"2023-01-29 10:48:03",3412
2,"2023-01-29 10:48:03",4918
1,"2023-01-29 10:58:03",4722
2,"2023-01-29 10:58:03",6087
1,"2023-01-29 11:08:03",4827
2,"2023-01-29 11:08:03",9551
1,"2023-01-29 11:18:03",1582
2,"2023-01-29 11:18:03",3530
1,"2023-01-29 11:28:03",8574
2,"2023-01-29 11:28:03",2433
1,"2023-01-29 11:38:03",147
2,"2023-01-29 11:38:03",7167
1,"2023-01-29 11:48:03",2811
2,"2023-01-29 11:48:03",8333
1,"2023-01-29 11:58:03",9983
2,"2023-01-29 11:58:03",3385
1,"2023-01-29 12:08:03",6042
2,"2023-01-29 12:08:03",8919
1,"2023-01-29 12:18:03",1287
2,"2023-01-29 12:18:03",2345
1,"2023-01-29 12:28:03",9878
2,"2023-01-29 12:28:03",9459
1,"2023-01-29 12:38:03",7704
2,"2023-01-29 12:38:03",7750
1,"2023-01-29 12:48:03",3900
2,"2023-01-29 12:48:03",3118
1,"2023-01-29 12:58:03",1542
2,"2023-01-29 12:58:03",2608
1,"2023-01-30 06:08:03",1445
2,"2023-01-30 06:08:03",7537
1,"2023-01-30 06:18:03",9521
2,"2023-01-30 06:18:03",1242
1,"2023-01-30 06:28:03",1082
2,"2023-01-30 06:28:03",9226
1,"2023-01-30 06:38:03",5888
2,"2023-01-30 06:38:03",2163
1,"2023-01-30 06:48:03",641
2,"2023-01-30 06:48:03",9218
1,"2023-01-30 06:58:03",9091
2,"2023-01-30 06:58:03",6137
1,"2023-01-30 07:08:03",9748
2,"2023-01-30 07:08:03",5380
1,"2023-01-30 07:18:03",5136
2,"2023-01-30 07:18:03",3807
1,"2023-01-30 07:28:03",6859
2,"2023-01-30 07:28:03",3894
1,"2023-01-30 07:38:03",7610
2,"2023-01-30 07:38:03",1051
1,"2023-01-30 07:48:03",2351
2,"2023-01-30 07:48:03",3117
1,"2023-01-30 07:58:03",762
2,"2023-01-30 07:58:03",8370
1,"2023-01-30 08:08:03",403
2,"2023-01-30 08:08:03",1319
1,"2023-01-30 08:18:03",8559
2,"2023-01-30 08:18:03",2377
1,"2023-01-30 08:28:03",861
2,"2023-01-30 08:28:03",7463
1,"2023-01-30 08:38:03",1904
2,"2023-01-30 08:38:03",5280
1,"2023-01-30 08:48:03",452
2,"2023-01-30 08:48:03",4588
1,"2023-01-30 08:58:03",5435
2,"2023-01-30 08:58:03",9103
1,"2023-01-30 09:08:03",6205
2,"2023-01-30 09:08:03",3059
1,"2023-01-30 09:18:03",7062
2,"2023-01-30 09:18:03",6239
1,"2023-01-30 09:28:03",197
2,"2023-01-30 09:28:03",3921
1,"2023-01-30 09:38:03",780
2,"2023-01-30 09:38:03",8449
1,"2023-01-30 09:48:03",8315
2,"2023-01-30 09:48:03",9749
1,"2023-01-30 09:58:03",3202
2,"2023-01-30 09:58:03",1507
1,"2023-01-30 10:08:03",545
2,"2023-01-30 10:08:03",5232
1,"2023-01-30 10:18:03",6419
2,"2023-01-30 10:18:03",7879
1,"2023-01-30 10:28:03",3289
2,"2023-01-30 10:28:03",583
1,"2023-01-30 10:38:03",7843
2,"2023-01-30 10:38:03",2757
1,"2023-01-30 10:48:03",7686
2,"2023-01-30 10:48:03",9784
1,"2023-01-30 10:58:03",3217
2,"2023-01-30 10:58:03",9544
1,"2023-01-30 11:08:03",1858
2,"2023-01-30 11:08:03",1651
1,"2023-01-30 11:18:03",1326
2,"2023-01-30 11:18:03",9205
1,"2023-01-30 11:28:03",266
2,"2023-01-30 11:28:03",8199
1,"2023-01-30 11:38:03",5200
2,"2023-01-30 11:38:03",8873
1,"2023-01-30 11:48:03",9484
2,"2023-01-30 11:48:03",2366
1,"2023-01-30 11:58:03",7235
2,"2023-01-30 11:58:03",6512
1,"2023-01-30 12:08:03",8879
2,"2023-01-30 12:08:03",7382
1,"2023-01-30 12:18:03",8651
2,"2023-01-30 12:18:03",214
1,"2023-01-30 12:28:03",7652
2,"2023-01-30 12:28:03",8978
1,"2023-01-30 12:38:03",3026
2,"2023-01-30 12:38:03",2925
1,"2023-01-30 12:48:03",7040
2,"2023-01-30 12:48:03",2403
1,"2023-01-30 12:58:03",4055
2,"2023-01-30 12:58:03",6296
1,"2023-01-31 06:08:03",3921
2,"2023-01-31 06:08:03",3783
1,"2023-01-31 06:18:03",7991
2,"2023-01-31 06:18:03",9355
1,"2023-01-31 06:28:03",5291
2,"2023-01-31 06:28:03",7456
1,"2023-01-31 06:38:03",1032
2,"2023-01-31 06:38:03",151
1,"2023-01-31 06:48:03",6493
2,"2023-01-31 06:48:03",7437
1,"2023-01-31 06:58:03",8850
2,"2023-01-31 06:58:03",3950
1,"2023-01-31 07:08:03",427
2,"2023-01-31 07:08:03",1495
1,"2023-01-31 07:18:03",4632
2,"2023-01-31 07:18:03",3267
1,"2023-01-31 07:28:03",63
2,"2023-01-31 07:28:03",2423
1,"2023-01-31 07:38:03",5293
2,"2023-01-31 07:38:03",7825
1,"2023-01-31 07:48:03",8115
2,"2023-01-31 07:48:03",5180
1,"2023-01-31 07:58:03",6687
2,"2023-01-31 07:58:03",6571
1,"2023-01-31 08:08:03",8475
2,"2023-01-31 08:08:03",5954
1,"2023-01-31 08:18:03",7526
2,"2023-01-31 08:18:03",4773
1,"2023-01-31 08:28:03",1756
2,"2023-01-31 08:28:03",7065
1,"2023-01-31 08:38:03",9935
2,"2023-01-31 08:38:03",9956
1,"2023-01-31 08:48:03",8443
2,"2023-01-31 08:48:03",4045
1,"2023-01-31 08:58:03",9644
2,"2023-01-31 08:58:03",4661
1,"2023-01-31 09:08:03",2318
2,"2023-01-31 09:08:03",4521
1,"2023-01-31 09:18:03",3789
2,"2023-01-31 09:18:03",1945
1,"2023-01-31 09:28:03",3544
2,"2023-01-31 09:28:03",4802
1,"2023-01-31 09:38:03",1234
2,"2023-01-31 09:38:03",1602
1,"2023-01-31 09:48:03",2575
2,"2023-01-31 09:48:03",7353
1,"2023-01-31 09:58:03",5608
2,"2023-01-31 09:58:03",2473
1,"2023-01-31 10:08:03",9842
2,"2023-01-31 10:08:03",6723
1,"2023-01-31 10:18:03",3824
2,"2023-01-31 10:18:03",2463
1,"2023-01-31 10:28:03",386
2,"2023-01-31 10:28:03",431
1,"2023-01-31 10:38:03",9820
2,"2023-01-31 10:38:03",9251
1,"2023-01-31 10:48:03",2959
2,"2023-01-31 10:48:03",2815
1,"2023-01-31 10:58:03",4899
2,"2023-01-31 10:58:03",8728
1,"2023-01-31 11:08:03",82
2,"2023-01-31 11:08:03",564
1,"2023-01-31 11:18:03",6096
2,"2023-01-31 11:18:03",981
1,"2023-01-31 11:28:03",115
2,"2023-01-31 11:28:03",7642
1,"2023-01-31 11:38:03",6638
2,"2023-01-31 11:38:03",3478
1,"2023-01-31 11:48:03",3331
2,"2023-01-31 11:48:03",9833
1,"2023-01-31 11:58:03",5325
2,"2023-01-31 11:58:03",934
1,"2023-01-31 12:08:03",4502
2,"2023-01-31 12:08:03",8309
1,"2023-01-31 12:18:03",2956
2,"2023-01-31 12:18:03",4854
1,"2023-01-31 12:28:03",6001
2,"2023-01-31 12:28:03",1812
1,"2023-01-31 12:38:03",2817
2,"2023-01-31 12:38:03",1631
1,"2023-01-31 12:48:03",1201
2,"2023-01-31 12:48:03",9046
1,"2023-01-31 12:58:03",4312
2,"2023-01-31 12:58:03",5379
1,"2023-02-01 06:08:03",7926
2,"2023-02-01 06:08:03",8862
1,"2023-02-01 06:18:03",6245
2,"2023-02-01 06:18:03",8827
1,"2023-02-01 06:28:03",9503
2,"2023-02-01 06:28:03",2350
1,"2023-02-01 06:38:03",8574
2,"2023-02-01 06:38:03",6832
1,"2023-02-01 06:48:03",1965
2,"2023-02-01 06:48:03",2188
1,"2023-02-01 06:58:03",3738
2,"2023-02-01 06:58:03",2713
1,"2023-02-01 07:08:03",3827
2,"2023-02-01 07:08:03",7470
1,"2023-02-01 07:18:03",2260
2,"2023-02-01 07:18:03",2798
1,"2023-02-01 07:28:03",115
2,"2023-02-01 07:28:03",90
1,"2023-02-01 07:38:03",493
2,"2023-02-01 07:38:03",8698
1,"2023-02-01 07:48:03",2419
2,"2023-02-01 07:48:03",269
1,"2023-02-01 07:58:03",6397
2,"2023-02-01 07:58:03",9265
1,"2023-02-01 08:08:03",7503
2,"2023-02-01 08:08:03",989
1,"2023-02-01 08:18:03",6303
2,"2023-02-01 08:18:03",7008
1,"2023-02-01 08:28:03",9747
2,"2023-02-01 08:28:03",2085
1,"2023-02-01 08:38:03",2057
2,"2023-02-01 08:38:03",9127
1,"2023-02-01 08:48:03",1104
2,"2023-02-01 08:48:03",8913
1,"2023-02-01 08:58:03",6282
2,"2023-02-01 08:58:03",2191
1,"2023-02-01 09:08:03",4300
2,"2023-02-01 09:08:03",2581
1,"2023-02-01 09:18:03",1371
2,"2023-02-01 09:18:03",5095
1,"2023-02-01 09:28:03",6303
2,"2023-02-01 09:28:03",5520
1,"2023-02-01 09:38:03",5547
2,"2023-02-01 09:38:03",238
1,"2023-02-01 09:48:03",2559
2,"2023-02-01 09:48:03",5832
1,"2023-02-01 09:58:03",9952
2,"2023-02-01 09:58:03",6983
1,"2023-02-01 10:08:03",6831
2,"2023-02-01 10:08:03",3570
1,"2023-02-01 10:18:03",233
2,"2023-02-01 10:18:03",176
1,"2023-02-01 10:28:03",386
2,"2023-02-01 10:28:03",4069
1,"2023-02-01 10:38:03",184
2,"2023-02-01 10:38:03",3797
1,"2023-02-01 10:48:03",1417
2,"2023-02-01 10:48:03",210
1,"2023-02-01 10:58:03",3741
2,"2023-02-01 10:58:03",827
1,"2023-02-01 11:08:03",377
2,"2023-02-01 11:08:03",1502
1,"2023-02-01 11:18:03",9280
2,"2023-02-01 11:18:03",829
1,"2023-02-01 11:28:03",5515
2,"2023-02-01 11:28:03",2865
1,"2023-02-01 11:38:03",3674
2,"2023-02-01 11:38:03",4125
1,"2023-02-01 11:48:03",6283
2,"2023-02-01 11:48:03",2038
1,"2023-02-01 11:58:03",7654
2,"2023-02-01 11:58:03",136
1,"2023-02-01 12:08:03",2346
2,"2023-02-01 12:08:03",659
1,"2023-02-01 12:18:03",7701
2,"2023-02-01 12:18:03",9169
1,"2023-02-01 12:28:03",836
2,"2023-02-01 12:28:03",8924
1,"2023-02-01 12:38:03",1755
2,"2023-02-01 12:38:03",509
1,"2023-02-01 12:48:03",521
2,"2023-02-01 12:48:03",9131
1,"2023-02-01 12:58:03",8094
2,"2023-02-01 12:58:03",3474
1,"2023-02-02 06:08:03",4225
2,"2023-02-02 06:08:03",5702
1,"2023-02-02 06:18:03",741
2,"2023-02-02 06:18:03",7786
1,"2023-02-02 06:28:03",7940
2,"2023-02-02 06:28:03",4023
1,"2023-02-02 06:38:03",9992
2,"2023-02-02 06:38:03",9594
1,"2023-02-02 06:48:03",9371
2,"2023-02-02 06:48:03",1675
1,"2023-02-02 06:58:03",4187
2,"2023-02-02 06:58:03",10
1,"2023-02-02 07:08:03",1812
2,"2023-02-02 07:08:03",3967
1,"2023-02-02 07:18:03",4855
2,"2023-02-02 07:18:03",3746
1,"2023-02-02 07:28:03",9849
2,"2023-02-02 07:28:03",9166
1,"2023-02-02 07:38:03",9790
2,"2023-02-02 07:38:03",9071
1,"2023-02-02 07:48:03",6865
2,"2023-02-02 07:48:03",6076
1,"2023-02-02 07:58:03",6362
2,"2023-02-02 07:58:03",7653
1,"2023-02-02 08:08:03",5037
2,"2023-02-02 08:08:03",2714
1,"2023-02-02 08:18:03",2964
2,"2023-02-02 08:18:03",2941
1,"2023-02-02 08:28:03",3794
2,"2023-02-02 08:28:03",3609
1,"2023-02-02 08:38:03",9962
2,"2023-02-02 08:38:03",3516
1,"2023-02-02 08:48:03",438
2,"2023-02-02 08:48:03",3222
1,"2023-02-02 08:58:03",6851
2,"2023-02-02 08:58:03",8404
1,"2023-02-02 09:08:03",3778
2,"2023-02-02 09:08:03",4800
1,"2023-02-02 09:18:03",9698
2,"2023-02-02 09:18:03",222
1,"2023-02-02 09:28:03",127
2,"2023-02-02 09:28:03",8097
1,"2023-02-02 09:38:03",2853
2,"2023-02-02 09:38:03",6931
1,"2023-02-02 09:48:03",7909
2,"2023-02-02 09:48:03",4781
1,"2023-02-02 09:58:03",4159
2,"2023-02-02 09:58:03",4801
1,"2023-02-02 10:08:03",4538
2,"2023-02-02 10:08:03",1031
1,"2023-02-02 10:18:03",2785
2,"2023-02-02 10:18:03",6857
1,"2023-02-02 10:28:03",9802
2,"2023-02-02 10:28:03",2465
1,"2023-02-02 10:38:03",8098
2,"2023-02-02 10:38:03",3160
1,"2023-02-02 10:48:03",4546
2,"2023-02-02 10:48:03",819
1,"2023-02-02 10:58:03",6084
2,"2023-02-02 10:58:03",2084
1,"2023-02-02 11:08:03",9013
2,"2023-02-02 11:08:03",7570
1,"2023-02-02 11:18:03",8489
2,"2023-02-02 11:18:03",3869
1,"2023-02-02 11:28:03",2985
2,"2023-02-02 11:28:03",5481
1,"2023-02-02 11:38:03",28
2,"2023-02-02 11:38:03",3435
1,"2023-02-02 11:48:03",3639
2,"2023-02-02 11:48:03",4926
1,"2023-02-02 11:58:03",7652
2,"2023-02-02 11:58:03",2030
1,"2023-02-02 12:08:03",3136
2,"2023-02-02 12:08:03",9742
1,"2023-02-02 12:18:03",5257
2,"2023-02-02 12:18:03",8211
1,"2023-02-02 12:28:03",2964
2,"2023-02-02 12:28:03",872
1,"2023-02-02 12:38:03",6308
2,"2023-02-02 12:38:03",9541
1,"2023-02-02 12:48:03",5257
2,"2023-02-02 12:48:03",9312
1,"2023-02-02 12:58:03",3683
